mode,dir,arm,offset,size,depth,workers,alignment,page_offset,kc,ops_per_rep,io_ns_median,io_ns_mad,wall_ns_per_op,minflt_io_median,instructions_per_op,cycles_per_op,thread_op_ns_median
ladder,read,a5,0,8192,16,1,1024,0,16,16,26191.0,56.5,1636.9375,0.0,4276.785714285715,1725.5535714285713,
ladder,read,a5,0,8192,32,1,1024,0,16,16,26177.0,71.0,1636.0625,0.0,4276.098214285715,949.0089285714286,
ladder,read,a5,0,16384,1,1,1024,0,16,16,47377.5,325.0,2961.09375,0.0,8061.5,2923.848214285714,
ladder,read,a5,0,16384,2,1,1024,0,16,16,46982.0,193.5,2936.375,0.0,8061.383928571428,3135.276785714286,
ladder,read,a5,0,16384,4,1,1024,0,16,16,47655.0,130.0,2978.4375,0.0,8062.410714285715,2576.651785714286,
ladder,read,a5,0,16384,8,1,1024,0,16,16,46983.5,207.5,2936.46875,0.0,8062.875,2108.714285714286,
ladder,read,a5,0,16384,16,1,1024,0,16,16,47591.5,389.5,2974.46875,0.0,8065.5,456.88392857142856,
ladder,read,a5,0,16384,32,1,1024,0,16,16,37733.5,223.0,2358.34375,0.0,8065.75,2481.098214285714,
ladder,read,a5,0,65536,1,1,1024,0,16,16,153183.5,300.5,9573.96875,0.0,30779.883928571428,9972.839285714286,
ladder,read,a5,0,65536,2,1,1024,0,16,16,156294.5,318.0,9768.40625,0.0,30780.25,9897.267857142857,
ladder,read,a5,0,65536,4,1,1024,0,16,16,152509.0,486.5,9531.8125,0.0,30781.339285714286,11696.5,
ladder,read,a5,0,65536,8,1,1024,0,16,16,152545.0,3282.0,9534.0625,0.0,30780.053571428572,8902.330357142857,
ladder,read,a5,0,65536,16,1,1024,0,16,16,151001.5,421.0,9437.59375,0.0,30781.51785714286,9546.92857142857,
ladder,read,a5,0,65536,32,1,1024,0,16,16,150661.5,4740.5,9416.34375,0.0,30781.3125,6852.910714285715,
ladder,read,a5,0,1048576,1,1,1024,0,16,16,2916609.0,7822.5,182288.0625,0.0,485102.91964285716,234174.94642857142,
ladder,read,a5,0,1048576,2,1,1024,0,16,16,2972834.5,74430.5,185802.15625,0.0,485101.4464285714,203000.75892857142,
ladder,read,a5,0,1048576,4,1,1024,0,16,16,2630830.0,40283.5,164426.875,0.0,485103.14285714284,130594.71428571429,
ladder,read,a5,0,1048576,8,1,1024,0,16,16,2662006.0,58434.5,166375.375,0.0,485102.89285714284,196180.32142857142,
